Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
6578245465827264582,10.127.0.75,54.231.197.249,443,tcp,http,7866,1531863,1114,52666,799,1584529,1913,malware,coinminer
3243964237698839374,10.127.0.75,8.8.8.8,53,udp,dns,10,157,1,72,1,229,2,normal,-
-1460633301321197489,10.127.0.75,8.8.8.8,53,udp,dns,18,107,1,73,1,180,2,normal,-
2655312531904113841,10.127.0.75,109.206.243.140,80,tcp,http,100,751,4,787,6,1538,10,malware,coinminer
-8401263860796928304,10.127.0.75,109.206.243.140,80,tcp,http,109,751,4,872,6,1623,10,malware,coinminer
244299758853696528,10.127.0.75,109.206.243.140,80,tcp,http,98,421,4,661,6,1082,10,malware,coinminer
-3546466112121210841,10.127.0.75,109.206.243.140,80,tcp,http,102,791,5,910,6,1701,11,malware,coinminer
2032358417792032763,10.127.0.75,164.132.200.171,15555,tcp,-,15068,0,0,260,5,260,5,malware,coinminer
1076014123214098389,10.127.0.75,109.206.243.140,80,tcp,http,103,338,4,723,6,1061,10,malware,coinminer
-315589277344433543,10.127.0.75,109.206.243.140,80,tcp,http,405,402,5,1126,7,1528,12,malware,coinminer
4475822442086160673,10.127.0.75,109.206.243.140,80,tcp,http,106,338,4,790,6,1128,10,malware,coinminer
-7371393977733796173,10.127.0.75,109.206.243.140,80,tcp,http,102,465,5,782,6,1247,11,malware,coinminer
-5569703855175847688,10.127.0.75,8.8.8.8,53,udp,dns,8,73,1,57,1,130,2,normal,-
-9034741891775665970,10.127.0.75,144.76.136.153,443,tcp,http,48236,10049656,7255,186386,4013,10236042,11268,malware,coinminer
5140197926428505659,10.127.0.75,109.206.243.140,80,tcp,http,115,751,4,727,6,1478,10,malware,coinminer
-6774899391562081350,10.127.0.75,109.206.243.140,80,tcp,http,109,378,5,664,6,1042,11,malware,coinminer
-433437662153318256,10.127.0.75,109.206.243.140,80,tcp,http,109,338,4,687,6,1025,10,malware,coinminer
-1646996844295680504,10.127.0.75,109.206.243.140,80,tcp,-,15196,0,0,260,5,260,5,malware,coinminer
6513361739570507498,10.127.0.75,8.8.8.8,53,udp,dns,10,98,1,73,1,171,2,normal,-
-5410185199678657923,10.127.0.75,167.235.133.96,43849,tcp,-,9647,37422,795,2824540,1915,2861962,2710,malware,coinminer
-2388362187921714197,10.127.0.75,8.8.8.8,53,udp,dns,23,131,1,73,1,204,2,normal,-
-6755229781630252747,10.127.0.75,8.8.8.8,53,udp,dns,10,170,1,95,1,265,2,normal,-
-8062343381984967040,10.127.0.75,109.206.243.140,80,tcp,http,142,411,4,670,6,1081,10,malware,coinminer
-8592683481265422459,10.127.0.75,109.206.243.140,80,tcp,http,143,751,4,658,6,1409,10,malware,coinminer
8355560407029307806,10.127.0.75,109.206.243.140,80,tcp,http,127,338,4,724,6,1062,10,malware,coinminer
4592853899520114882,10.127.0.75,109.206.243.140,80,tcp,http,120,338,4,853,6,1191,10,malware,coinminer
7178245297038619817,10.127.0.75,109.206.243.140,80,tcp,http,123,438,5,821,6,1259,11,malware,coinminer
-4001676205101840522,10.127.0.75,8.8.8.8,53,udp,dns,14,132,1,68,1,200,2,normal,-
-6760939699069370720,10.127.0.75,185.199.108.153,443,tcp,tls,44,105561,82,2452,43,108013,125,malware,coinminer
7994229712514917889,10.127.0.75,109.206.243.140,80,tcp,http,139,751,4,701,6,1452,10,malware,coinminer
-8810749349749520647,10.127.0.75,109.206.243.140,80,tcp,http,130,394,4,901,6,1295,10,malware,coinminer
-5495316037381592040,10.127.0.75,8.8.8.8,53,udp,dns,12,118,1,74,1,192,2,normal,-
-1894248524246357031,10.127.0.75,109.206.243.140,80,tcp,http,176,791,5,876,6,1667,11,malware,coinminer
-7021940287039311316,10.127.0.75,109.206.243.140,80,tcp,http,140,338,4,810,6,1148,10,malware,coinminer
8311571754877154166,10.127.0.75,109.206.243.140,80,tcp,http,158,751,4,781,6,1532,10,malware,coinminer
-4324954107430608302,10.127.0.75,109.206.243.140,80,tcp,http,142,791,5,691,6,1482,11,malware,coinminer
-9217082219476668532,10.127.0.75,109.206.243.140,80,tcp,http,127,470,6,841,6,1311,12,malware,coinminer
6098571257778272263,10.127.0.75,8.8.8.8,53,udp,dns,9,69,1,53,1,122,2,normal,-
-5323009543936669558,10.127.0.75,51.91.79.17,443,tcp,tls,180,4905,7,767,7,5672,14,malware,coinminer
-6334586127312720571,10.127.0.75,109.206.243.140,80,tcp,http,133,338,4,696,6,1034,10,malware,coinminer
-1060242970845787994,10.127.0.75,109.206.243.140,80,tcp,http,146,338,4,814,6,1152,10,malware,coinminer
2772412825408764212,10.127.0.75,109.206.243.140,80,tcp,http,131,378,5,768,6,1146,11,malware,coinminer
-4756722382653826871,10.127.0.75,8.8.8.8,53,udp,dns,8,108,1,70,1,178,2,normal,-
6804202892824013547,10.127.0.75,109.206.243.140,80,tcp,http,133,338,4,821,6,1159,10,malware,coinminer
7984529903703612578,10.127.0.75,109.206.243.140,80,tcp,http,111,338,4,829,6,1167,10,malware,coinminer
-6978330130474884337,10.127.0.75,109.206.243.140,80,tcp,http,115,378,5,843,6,1221,11,malware,coinminer
-4126701537110022702,10.127.0.75,109.206.243.140,80,tcp,http,114,338,4,842,6,1180,10,malware,coinminer
-6460404676321761160,10.127.0.75,109.206.243.140,80,tcp,http,111,751,4,711,6,1462,10,malware,coinminer
-4773726135795843365,10.127.0.75,109.206.243.140,80,tcp,http,126,494,6,826,6,1320,12,malware,coinminer
-915987594356307485,10.127.0.75,109.206.243.140,80,tcp,http,126,386,4,678,6,1064,10,malware,coinminer
1686443469340893698,10.127.0.75,8.8.8.8,53,udp,dns,9,105,1,57,1,162,2,normal,-
8456333572661480875,10.127.0.75,104.20.138.65,443,tcp,tls,551,5202,12,905,10,6107,22,malware,coinminer
6794769541692969354,10.127.0.75,8.8.8.8,53,udp,dns,9,134,1,72,1,206,2,normal,-
5191901224551269625,10.127.0.75,8.8.8.8,53,udp,dns,29,79,1,63,1,142,2,normal,-
-8039226343046239969,10.127.0.75,31.14.70.247,443,tcp,tls,300,6714,8,940,8,7654,16,malware,coinminer
-5927455366653629742,10.127.0.75,8.8.8.8,53,udp,dns,7,103,1,55,1,158,2,normal,-
-7086021327369652003,10.127.0.75,51.178.66.33,443,tcp,tls,336,23498,24,1226,15,24724,39,malware,coinminer
-252935068145096082,10.127.0.75,109.206.243.140,80,tcp,http,143,751,4,670,6,1421,10,malware,coinminer
8359860408569103262,10.127.0.75,109.206.243.140,80,tcp,http,109,751,4,672,6,1423,10,malware,coinminer
-1006253895233103600,10.127.0.75,8.8.8.8,53,udp,dns,50,252,2,142,2,394,4,normal,-
7921512211932052090,10.127.0.75,8.8.8.8,53,udp,dns,22,111,1,71,1,182,2,normal,-
-7840334181117218240,10.127.0.75,109.206.243.140,80,tcp,http,134,378,5,860,6,1238,11,malware,coinminer
-6339993762715716497,10.127.0.75,109.206.243.140,80,tcp,http,139,338,4,885,6,1223,10,malware,coinminer
-943593326554973419,10.127.0.75,109.206.243.140,80,tcp,http,158,398,4,650,6,1048,10,malware,coinminer
4012971760549140496,10.127.0.75,109.206.243.140,80,tcp,http,163,791,5,818,6,1609,11,malware,coinminer
7491954827212008951,10.127.0.75,109.206.243.140,80,tcp,http,134,338,4,785,6,1123,10,malware,coinminer
2123024499197721105,10.127.0.75,109.206.243.140,80,tcp,http,142,751,4,785,6,1536,10,malware,coinminer
-8543696828714305916,10.127.0.75,109.206.243.140,80,tcp,http,173,791,5,841,6,1632,11,malware,coinminer
3874186555997340635,10.127.0.75,109.206.243.140,80,tcp,http,145,401,4,769,6,1170,10,malware,coinminer
3819350451020059760,10.127.0.75,109.206.243.140,80,tcp,http,195,751,4,829,6,1580,10,malware,coinminer
7204424977245788917,10.127.0.75,109.206.243.140,80,tcp,http,190,397,4,653,6,1050,10,malware,coinminer
5943088288049962133,10.127.0.75,109.206.243.140,80,tcp,http,146,751,4,728,6,1479,10,malware,coinminer
-5432750827231228923,10.127.0.75,109.206.243.140,80,tcp,http,155,751,4,866,6,1617,10,malware,coinminer
-2104634953597150848,10.127.0.75,109.206.243.140,80,tcp,http,198,751,4,785,6,1536,10,malware,coinminer
4478068550647704701,10.127.0.75,109.206.243.140,80,tcp,http,216,433,5,894,6,1327,11,malware,coinminer
4698226288833447031,10.127.0.75,37.220.87.13,40676,tcp,-,11185,27303,584,2030673,1539,2057976,2123,malware,coinminer
-5970035967445997867,10.127.0.75,185.106.92.128,17092,tcp,-,6963,31831,619,3265453,2376,3297284,2995,malware,coinminer
843527233282340825,10.127.0.75,8.8.8.8,53,udp,dns,2081,219,3,219,3,438,6,normal,-
-8002063799972431836,10.127.0.75,146.70.106.55,80,tcp,http,50361,4691225,4354,202027,4355,4893252,8709,malware,coinminer
-1231144854471916020,10.127.0.75,8.8.8.8,53,udp,dns,17,133,1,72,1,205,2,normal,-
-4621140587450609746,10.127.0.75,109.206.243.140,80,tcp,http,230,791,5,742,6,1533,11,malware,coinminer
-3198630515929496266,10.127.0.75,109.206.243.140,80,tcp,http,157,338,4,710,6,1048,10,malware,coinminer
-3061566498270086238,10.127.0.75,51.81.126.50,48524,tcp,-,23833,11824,153,549158,387,560982,540,malware,coinminer
2297159352517680803,10.127.0.75,8.8.8.8,53,udp,dns,139,210,2,142,2,352,4,normal,-
-483110531467495253,10.127.0.67,8.8.8.8,53,udp,dns,9,146,1,72,1,218,2,normal,-
4094782475559446622,10.127.0.67,8.8.8.8,53,udp,dns,10,143,1,72,1,215,2,normal,-
-5565373291991140903,10.127.0.67,8.8.8.8,53,udp,dns,15,158,1,72,1,230,2,normal,-
-1469265078369404902,10.127.0.67,8.8.8.8,53,udp,dns,10,137,1,72,1,209,2,normal,-
-2288140033039429525,10.127.0.67,8.8.8.8,53,udp,dns,8,158,1,72,1,230,2,normal,-
-4317703011184709749,10.127.0.67,8.8.8.8,53,udp,dns,15,91,1,59,1,150,2,normal,-
4168754312599735877,10.127.0.67,172.67.181.144,80,tcp,http,109954,3233621,2467,73929,1318,3307550,3785,malware,coinminer
-8895411878538805361,10.127.0.67,8.8.8.8,53,udp,dns,105,215,1,55,1,270,2,normal,-
-4381715803661257518,10.127.0.67,203.91.116.53,80,tcp,http,5240,741086,561,13505,290,754591,851,malware,coinminer
-3940456268269107508,10.127.0.67,8.8.8.8,53,udp,dns,14,135,1,73,1,208,2,normal,-
1161605119268335378,10.127.0.67,8.8.8.8,53,udp,dns,12,160,1,72,1,232,2,normal,-
-4489069849123081031,10.127.0.67,45.9.74.80,80,tcp,http,75466,1477305,1060,44824,802,1522129,1862,malware,coinminer
-8887071954511646859,10.127.0.67,8.8.8.8,53,udp,dns,8,123,1,69,1,192,2,normal,-
-1058989488101700363,10.127.0.67,20.42.65.89,443,tcp,-,57412,0,0,966,21,966,21,malware,coinminer
4991769694240219799,10.127.0.67,79.137.206.226,80,tcp,http,5334,204232,157,7395,146,211627,303,malware,coinminer
1454456443298901215,10.127.0.67,8.8.8.8,53,udp,dns,58,230,2,146,2,376,4,normal,-
4361168080855524934,10.127.0.67,203.91.116.53,80,tcp,http,5150,741086,561,15773,328,756859,889,malware,coinminer
-4521068429442957840,10.127.0.67,8.8.8.8,53,udp,dns,10,72,1,56,1,128,2,normal,-
7530757260465067423,10.127.0.67,162.0.217.254,443,tcp,tls,32372,8245,12,1108,16,9353,28,malware,coinminer
1774218982157269834,10.127.0.67,8.8.8.8,53,udp,dns,10,126,1,72,1,198,2,normal,-
-6524306583523275221,10.127.0.67,8.8.8.8,53,udp,dns,24,78,1,62,1,140,2,normal,-
-4011575368609828126,10.127.0.67,45.136.113.107,80,tcp,http,110412,1574655,1441,65063,1122,1639718,2563,malware,coinminer
-8352286420476728416,10.127.0.67,45.136.113.107,80,tcp,http,110233,1583295,1657,52757,1121,1636052,2778,malware,coinminer
5073871377196965301,10.127.0.67,8.8.8.8,53,udp,dns,10,122,1,73,1,195,2,normal,-
5627614680093782783,10.127.0.67,8.8.8.8,53,udp,dns,13,92,1,60,1,152,2,normal,-
909221268503822582,10.127.0.67,104.21.8.227,443,tcp,tls,35649,665118,590,16365,322,681483,912,malware,coinminer
1125195979879945284,10.127.0.67,104.21.8.227,443,tcp,tls,35651,665868,580,14439,300,680307,880,malware,coinminer
-4728623166835545056,10.127.0.67,8.8.8.8,53,udp,dns,7,135,1,73,1,208,2,normal,-
-1220694456314915258,10.127.0.67,8.8.8.8,53,udp,dns,9,133,1,71,1,204,2,normal,-
-8736216623778581677,10.127.0.67,8.8.8.8,53,udp,dns,35,73,1,57,1,130,2,normal,-
7599384504544240930,10.127.0.67,161.97.179.222,443,tcp,tls,65292,209531,160,4385,85,213916,245,malware,coinminer
-6768076399545854415,10.127.0.67,8.8.8.8,53,udp,dns,133,204,2,146,2,350,4,normal,-
7141855927929842230,10.127.0.67,8.238.20.126,80,tcp,-,57071,0,0,966,21,966,21,malware,coinminer
-3344245408365636359,10.127.0.67,8.238.177.126,80,tcp,-,56963,0,0,966,21,966,21,malware,coinminer
5444581145424057643,10.127.0.67,8.8.8.8,53,udp,dns,9,77,1,61,1,138,2,normal,-
8001689728054285027,10.127.0.67,162.0.217.254,443,tcp,tls,26003,8245,12,1108,16,9353,28,malware,coinminer
114579867241942092,10.127.0.67,89.190.157.61,80,tcp,http,10263,278728,203,5061,106,283789,309,malware,coinminer
-6776149968365417211,10.127.0.67,77.73.134.27,80,tcp,http,90753,230636,5761,926245,20129,1156881,25890,malware,coinminer
-6836927126204936730,10.127.0.67,77.73.134.27,80,tcp,http,100432,367,4,748,11,1115,15,malware,coinminer
-2375262180033029905,10.127.0.67,8.8.8.8,53,udp,dns,8,132,1,72,1,204,2,normal,-
-1466013467356541139,10.127.0.67,8.8.8.8,53,udp,dns,10,131,1,71,1,202,2,normal,-
-7885577287142173051,10.127.0.67,173.223.113.164,443,tcp,-,57417,0,0,966,21,966,21,malware,coinminer
6418301619343485919,10.127.0.67,173.223.113.131,80,tcp,-,57419,0,0,966,21,966,21,malware,coinminer
3313293425611760286,10.127.0.67,8.238.177.126,80,tcp,-,57186,0,0,966,21,966,21,malware,coinminer
-578938594362476728,10.127.0.67,8.238.177.126,80,tcp,-,57496,0,0,966,21,966,21,malware,coinminer
-7666749348139209352,10.127.0.67,8.8.8.8,53,udp,dns,9,82,1,66,1,148,2,normal,-
8642883075650438970,10.127.0.67,109.206.243.140,80,tcp,http,509,166230,125,3564,66,169794,191,malware,coinminer
-7516552667912825259,10.127.0.67,8.8.8.8,53,udp,dns,72,149,1,74,1,223,2,normal,-
-6550802556649664868,10.127.0.67,109.206.243.140,80,tcp,http,96,755,4,908,6,1663,10,malware,coinminer
-4442296680823901755,10.127.0.67,109.206.243.140,80,tcp,http,119,378,5,882,6,1260,11,malware,coinminer
7707647749558745507,10.127.0.67,8.8.8.8,53,udp,dns,8,107,1,62,1,169,2,normal,-
8385147876183655141,10.127.0.67,109.206.243.140,80,tcp,http,106,338,4,672,6,1010,10,malware,coinminer
3667846454155945609,10.127.0.67,157.240.221.35,443,tcp,tls,50608,155497,123,6979,67,162476,190,normal,-
799992746450087789,10.127.0.67,157.240.221.35,443,tcp,tls,50943,156679,123,6961,67,163640,190,normal,-
-3173960246347139690,10.127.0.67,8.8.8.8,53,udp,dns,9,144,1,70,1,214,2,normal,-
-2550437446699514628,10.127.0.67,109.206.243.140,80,tcp,http,107,755,4,857,6,1612,10,malware,coinminer
-6589441851625626576,10.127.0.67,109.206.243.140,80,tcp,http,102,338,4,712,6,1050,10,malware,coinminer
6229311019534890405,10.127.0.67,109.206.243.140,80,tcp,http,102,338,4,709,6,1047,10,malware,coinminer
-2201819392999879798,10.127.0.67,109.206.243.140,80,tcp,http,106,338,4,671,6,1009,10,malware,coinminer
-3630563474372055874,10.127.0.67,109.206.243.140,80,tcp,http,101,795,5,706,6,1501,11,malware,coinminer
-1549566010964281505,10.127.0.67,8.8.8.8,53,udp,dns,8,126,1,73,1,199,2,normal,-
-6100401066277957493,10.127.0.67,109.206.243.140,80,tcp,http,100,338,4,710,6,1048,10,malware,coinminer
995699623747670005,10.127.0.67,109.206.243.140,80,tcp,http,107,338,4,829,6,1167,10,malware,coinminer
-2958387243336685706,10.127.0.67,109.206.243.140,80,tcp,http,97,338,4,748,6,1086,10,malware,coinminer
2900008726494440954,10.127.0.67,109.206.243.140,80,tcp,-,15350,0,0,260,5,260,5,malware,coinminer
-5193737608762285832,10.127.0.67,8.8.8.8,53,udp,dns,23,81,1,65,1,146,2,normal,-
-6544149462964531219,10.127.0.67,45.66.159.179,80,tcp,http,61102,855,7,1242,9,2097,16,malware,coinminer
-7806059948360268849,10.127.0.67,45.66.159.179,80,tcp,http,61020,855,7,1242,9,2097,16,malware,coinminer
7455982415125921285,10.127.0.67,162.0.217.254,443,tcp,tls,5507,8245,12,1062,15,9307,27,malware,coinminer
2448675370802458257,10.127.0.67,8.8.8.8,53,udp,dns,9,120,1,72,1,192,2,normal,-
1052968466170896942,10.127.0.67,162.0.217.254,443,tcp,tls,10487,8245,12,1108,16,9353,28,malware,coinminer
-6999601909243633921,10.127.0.67,162.0.217.254,443,tcp,tls,5250,8245,12,1062,15,9307,27,malware,coinminer
-5641402729767098275,10.127.0.67,203.91.116.53,80,tcp,http,3594,404070,302,14273,303,418343,605,malware,coinminer
-6584703644769653525,10.127.0.67,8.8.8.8,53,udp,dns,297,430,2,110,2,540,4,normal,-
5051456101428626351,10.127.0.67,186.182.55.44,80,tcp,http,1403,974,5,413,6,1387,11,malware,coinminer
-7130467601297547139,10.127.0.67,8.8.8.8,53,udp,dns,261,144,2,144,2,288,4,normal,-
-7717979171904228461,10.127.0.67,109.206.243.140,80,tcp,http,107,338,4,766,6,1104,10,malware,coinminer
5057571860506727965,10.127.0.67,109.206.243.140,80,tcp,http,102,338,4,840,6,1178,10,malware,coinminer
-8062747146637741269,10.127.0.67,203.91.116.53,80,tcp,http,3595,404190,305,14165,306,418355,611,malware,coinminer
-3258584147275353243,10.127.0.67,77.73.134.27,80,tcp,http,13913,1202179,908,42034,911,1244213,1819,malware,coinminer
-1376987160183021182,10.127.0.67,109.206.243.140,80,tcp,http,108,338,4,871,6,1209,10,malware,coinminer
-6532820646469487920,10.127.0.67,109.206.243.140,80,tcp,http,239,338,4,908,6,1246,10,malware,coinminer
-7558734836973073632,10.127.0.67,8.8.8.8,53,udp,dns,300,430,2,110,2,540,4,normal,-
-2321322838755918900,10.127.0.67,109.98.58.98,80,tcp,http,258,465,5,780,6,1245,11,malware,coinminer
1058130983909776009,10.127.0.67,109.206.243.140,80,tcp,http,100,338,4,712,6,1050,10,malware,coinminer
-8980599917493931224,10.127.0.67,109.98.58.98,80,tcp,http,216,790,5,798,7,1588,12,malware,coinminer
-3923207178147438596,10.127.0.67,109.206.243.140,80,tcp,http,103,795,5,886,6,1681,11,malware,coinminer
-1353241644778980228,10.127.0.67,109.98.58.98,80,tcp,http,226,502,5,798,7,1300,12,malware,coinminer
6219811065651824154,10.127.0.67,8.8.8.8,53,udp,dns,15,131,1,71,1,202,2,normal,-
6857934165346518427,10.127.0.67,186.182.55.44,80,tcp,http,2426,10455,11,646,12,11101,23,malware,coinminer
-2799322636693967833,10.127.0.67,190.211.254.211,80,tcp,http,265,319414,337,5498,116,324912,453,malware,coinminer
1038372541590056228,10.127.0.67,109.206.243.140,80,tcp,http,102,338,4,903,6,1241,10,malware,coinminer
7555516169678964622,10.127.0.67,186.182.55.44,80,tcp,http,2438,10455,11,646,12,11101,23,malware,coinminer
3406399262261425438,10.127.0.67,109.206.243.140,80,tcp,http,105,378,5,684,6,1062,11,malware,coinminer
-6255979979970858984,10.127.0.67,109.98.58.98,80,tcp,http,237,790,5,872,7,1662,12,malware,coinminer
3061034367005740385,10.127.0.67,109.206.243.140,80,tcp,http,105,338,4,790,6,1128,10,malware,coinminer
7664868165750543571,10.127.0.67,109.98.58.98,80,tcp,http,225,790,5,801,7,1591,12,malware,coinminer
-6556382019948604249,10.127.0.67,109.206.243.140,80,tcp,http,100,338,4,760,6,1098,10,malware,coinminer
2913689691260909788,10.127.0.67,8.8.8.8,53,udp,dns,10,113,1,74,1,187,2,normal,-
5257426190070263162,10.127.0.67,109.206.243.140,80,tcp,http,101,338,4,863,6,1201,10,malware,coinminer
898462875151121854,10.127.0.67,109.98.58.98,80,tcp,http,240,790,5,899,7,1689,12,malware,coinminer
-5505967357657836305,10.127.0.67,109.206.243.140,80,tcp,http,105,755,4,726,6,1481,10,malware,coinminer
-7199408801056508662,10.127.0.67,109.98.58.98,80,tcp,http,224,790,5,789,7,1579,12,malware,coinminer
-9153880237670137078,10.127.0.67,109.206.243.140,80,tcp,http,103,755,4,726,6,1481,10,malware,coinminer
1438488115908779606,10.127.0.67,109.98.58.98,80,tcp,http,332,790,5,931,7,1721,12,malware,coinminer
6576483939523110376,10.127.0.67,109.206.243.140,80,tcp,http,99,390,4,785,6,1175,10,malware,coinminer
9003304520859286196,10.127.0.67,8.8.8.8,53,udp,dns,12,69,1,53,1,122,2,normal,-
5674401118411907669,10.127.0.67,51.91.79.17,443,tcp,tls,197,4906,7,767,7,5673,14,malware,coinminer
-1613173040325071614,10.127.0.67,109.206.243.140,80,tcp,http,101,338,4,897,6,1235,10,malware,coinminer
3004923846723578367,10.127.0.67,109.98.58.98,80,tcp,http,275,790,5,917,7,1707,12,malware,coinminer
-7916786562399411709,10.127.0.67,109.206.243.140,80,tcp,http,115,338,4,749,6,1087,10,malware,coinminer
6389152922738014808,10.127.0.67,109.206.243.140,80,tcp,http,118,338,4,787,6,1125,10,malware,coinminer
-3699036058293537400,10.127.0.67,45.66.159.179,80,tcp,http,395,451,3,418,4,869,7,malware,coinminer
3528684966780099872,10.127.0.67,109.98.58.98,80,tcp,http,281,790,5,950,7,1740,12,malware,coinminer
-150530387872038074,10.127.0.67,109.206.243.140,80,tcp,http,123,338,4,905,6,1243,10,malware,coinminer
-1857937692546731938,10.127.0.67,109.206.243.140,80,tcp,http,105,378,5,842,5,1220,10,malware,coinminer
-6467522360996552123,10.127.0.67,109.98.58.98,80,tcp,-,47,52,1,98,2,150,3,malware,coinminer
-5439499607514710789,10.127.0.118,20.54.89.15,443,tcp,tls,85410,0,0,6520,36,6520,36,malware,coinminer
-4311207677104244629,10.127.0.118,8.8.8.8,53,udp,dns,75,474,3,216,3,690,6,normal,-
-3193985648520161821,10.127.0.118,8.8.8.8,53,udp,dns,53,318,2,146,2,464,4,normal,-
-8051562380430999595,10.127.0.118,8.8.8.8,53,udp,dns,25,145,1,71,1,216,2,normal,-
-9051044994537202999,10.127.0.118,209.197.3.8,80,tcp,-,15003,0,0,260,5,260,5,malware,coinminer
-2976349012472148565,10.127.0.118,8.8.8.8,53,udp,dns,24,144,1,73,1,217,2,normal,-
-6200421561956716544,10.127.0.118,8.8.8.8,53,udp,dns,25,159,1,73,1,232,2,normal,-
5153642316193168156,10.127.0.118,8.8.8.8,53,udp,dns,24,133,1,71,1,204,2,normal,-
6428623990952046014,10.127.0.118,209.197.3.8,80,tcp,-,15086,0,0,260,5,260,5,malware,coinminer
-7049393535336709710,10.127.0.118,8.8.8.8,53,udp,dns,25,158,1,72,1,230,2,normal,-
3202635199891773885,10.127.0.118,8.8.8.8,53,udp,dns,24,158,1,72,1,230,2,normal,-
161586924933952814,10.127.0.118,8.8.8.8,53,udp,dns,24,157,1,71,1,228,2,normal,-
-3376059807133299319,10.127.0.118,179.43.140.229,80,tcp,http,20422,5569128,4052,377383,3125,5946511,7177,malware,coinminer
2718722594967354062,10.127.0.118,8.8.8.8,53,udp,dns,25,144,1,70,1,214,2,normal,-
-5861283704889226145,10.127.0.118,8.8.8.8,53,udp,dns,49,111,1,73,1,184,2,normal,-
-8835144507298813546,10.127.0.118,8.8.8.8,53,udp,dns,26,204,1,118,1,322,2,normal,-
-6481308946216989378,10.127.0.118,8.8.8.8,53,udp,dns,25,210,1,66,1,276,2,normal,-
-6841727445261765472,10.127.0.118,51.15.69.136,14433,tcp,tls,100487,5443,12,1558,13,7001,25,malware,coinminer
6534233699609938850,10.127.0.118,8.8.8.8,53,udp,dns,28,137,1,72,1,209,2,normal,-
-5057541349592678220,10.127.0.118,8.8.8.8,53,udp,dns,37,117,1,71,1,188,2,normal,-
510177200323359986,10.127.0.118,8.8.8.8,53,udp,dns,27,145,1,71,1,216,2,normal,-
-5720599601000449663,10.127.0.118,173.223.113.164,443,tcp,-,76354,0,0,1288,28,1288,28,malware,coinminer
-7072897431938447458,10.127.0.118,173.223.113.131,80,tcp,-,76546,0,0,1288,28,1288,28,malware,coinminer
4819822609189454576,10.127.0.118,131.253.33.203,80,tcp,-,76216,0,0,1288,28,1288,28,malware,coinminer
-2459726942049367659,10.127.0.118,209.197.3.8,80,tcp,-,76228,0,0,1288,28,1288,28,malware,coinminer
7859439384343293994,10.127.0.125,179.43.140.229,80,tcp,http,6844,5551676,4042,265501,2372,5817177,6414,malware,coinminer
-2059395927462521896,10.127.0.125,8.8.8.8,53,udp,dns,41,210,1,66,1,276,2,normal,-
-2618850225805470356,10.127.0.125,51.15.58.224,14433,tcp,tls,84678,7584,17,1547,12,9131,29,malware,coinminer
48248728015886580,10.127.0.177,8.8.8.8,53,udp,dns,37,144,1,73,1,217,2,normal,-
-1055879859663752250,10.127.0.177,8.8.8.8,53,udp,dns,43,145,1,71,1,216,2,normal,-
8452403996949690422,10.127.0.177,8.8.8.8,53,udp,dns,39,144,1,73,1,217,2,normal,-
7173219405868888846,10.127.0.177,8.8.8.8,53,udp,dns,39,158,1,72,1,230,2,normal,-
-4006031938403074119,10.127.0.177,8.8.8.8,53,udp,dns,49,147,1,73,1,220,2,normal,-
3647373874490935494,10.127.0.177,179.43.140.229,80,tcp,http,24205,6465404,4684,392265,3589,6857669,8273,malware,coinminer
-7413419683026964429,10.127.0.177,8.8.8.8,53,udp,dns,62,111,1,73,1,184,2,normal,-
3669881525297036284,10.127.0.177,8.8.8.8,53,udp,dns,42,210,1,66,1,276,2,normal,-
7656049358723321609,10.127.0.177,51.255.34.118,14433,tcp,tls,90772,5022,11,1512,12,6534,23,malware,coinminer
-6415182167585684527,10.127.0.177,8.8.8.8,53,udp,dns,51,105,1,72,1,177,2,normal,-
3975922437195848357,10.127.0.177,8.8.8.8,53,udp,dns,39,157,1,71,1,228,2,normal,-
-4691937952077362115,10.127.0.177,8.8.8.8,53,udp,dns,85,294,2,146,2,440,4,normal,-
5114272139624815547,10.127.0.177,8.8.8.8,53,udp,dns,69,318,2,146,2,464,4,normal,-
3473728462039526632,10.127.0.177,8.8.8.8,53,udp,dns,37,133,1,71,1,204,2,normal,-
710691581231395492,10.127.0.177,8.8.8.8,53,udp,dns,38,137,1,72,1,209,2,normal,-
3685103691370652037,10.127.0.215,92.204.173.86,80,tcp,-,10150,0,0,152,3,152,3,malware,coinminer
1382774095538883545,10.127.0.215,92.204.173.86,80,tcp,-,10152,0,0,152,3,152,3,malware,coinminer
459581901319798024,10.127.0.215,92.204.173.86,80,tcp,-,10157,0,0,152,3,152,3,malware,coinminer
-1008130321495022905,10.127.0.215,92.204.173.86,80,tcp,-,10140,0,0,152,3,152,3,malware,coinminer
-1920806175155701362,10.127.0.215,92.204.173.86,80,tcp,-,10142,0,0,152,3,152,3,malware,coinminer
-4065822350091332001,10.127.0.215,92.204.173.86,80,tcp,-,3597,0,0,104,2,104,2,malware,coinminer
4939365298508094505,10.127.0.191,152.195.38.76,80,tcp,-,2,40,1,46,1,86,2,malware,coinminer
-949668124345505145,10.127.0.191,192.229.221.95,80,tcp,-,1,40,1,46,1,86,2,malware,coinminer
8980539416931633700,10.127.0.191,8.8.8.8,53,udp,dns,67,158,1,72,1,230,2,normal,-
